date,o,h,l,c,v
1987-05-12,0.8314,0.8314,0.8314,0.8314,0
1987-05-13,0.8314,0.8314,0.8314,0.8314,0
1987-05-14,0.8323,0.8323,0.8323,0.8323,0
1987-05-15,0.8190,0.8190,0.8190,0.8190,0
1987-05-18,0.8190,0.8190,0.8190,0.8190,0
1987-05-19,0.8154,0.8154,0.8154,0.8154,0
1987-05-20,0.8092,0.8092,0.8092,0.8092,0
1987-05-21,0.8092,0.8092,0.8092,0.8092,0
1987-05-22,0.8127,0.8127,0.8127,0.8127,0
1987-05-26,0.8279,0.8279,0.8279,0.8279,0
1987-05-27,0.8296,0.8296,0.8296,0.8296,0
1987-05-28,0.8252,0.8252,0.8252,0.8252,0
1987-05-29,0.8375,0.8375,0.8375,0.8375,0
1987-06-01,0.8438,0.8438,0.8438,0.8438,0
1987-06-02,0.8276,0.8276,0.8276,0.8276,0
1987-06-03,0.8303,0.8303,0.8303,0.8303,0
1987-06-04,0.8303,0.8303,0.8303,0.8303,0
1987-06-05,0.8366,0.8366,0.8366,0.8366,0
1987-06-08,0.8366,0.8366,0.8366,0.8366,0
1987-06-09,0.8339,0.8339,0.8339,0.8339,0
1987-06-10,0.8393,0.8393,0.8393,0.8393,0
1987-06-11,0.8375,0.8375,0.8375,0.8375,0
1987-06-12,0.8500,0.8500,0.8500,0.8500,0
1987-06-15,0.8509,0.8509,0.8509,0.8509,0
1987-06-16,0.8527,0.8527,0.8527,0.8527,0
1987-06-17,0.8554,0.8554,0.8554,0.8554,0
1987-06-18,0.8536,0.8536,0.8536,0.8536,0
1987-06-19,0.8518,0.8518,0.8518,0.8518,0
1987-06-22,0.8554,0.8554,0.8554,0.8554,0
1987-06-23,0.8554,0.8554,0.8554,0.8554,0
1987-06-24,0.8518,0.8518,0.8518,0.8518,0
1987-06-25,0.8536,0.8536,0.8536,0.8536,0
1987-06-26,0.8455,0.8455,0.8455,0.8455,0
1987-06-29,0.8446,0.8446,0.8446,0.8446,0
1987-06-30,0.8496,0.8496,0.8496,0.8496,0
1987-07-01,0.8514,0.8514,0.8514,0.8514,0
1987-07-02,0.8541,0.8541,0.8541,0.8541,0
1987-07-06,0.8550,0.8550,0.8550,0.8550,0
1987-07-07,0.8559,0.8559,0.8559,0.8559,0
1987-07-08,0.8550,0.8550,0.8550,0.8550,0
1987-07-09,0.8505,0.8505,0.8505,0.8505,0
1987-07-10,0.8541,0.8541,0.8541,0.8541,0
1987-07-13,0.8496,0.8496,0.8496,0.8496,0
1987-07-14,0.8523,0.8523,0.8523,0.8523,0
1987-07-15,0.8469,0.8469,0.8469,0.8469,0
1987-07-16,0.8496,0.8496,0.8496,0.8496,0
1987-07-17,0.8523,0.8523,0.8523,0.8523,0
1987-07-20,0.8496,0.8496,0.8496,0.8496,0
1987-07-21,0.8460,0.8460,0.8460,0.8460,0
1987-07-22,0.8397,0.8397,0.8397,0.8397,0
1987-07-23,0.8397,0.8397,0.8397,0.8397,0
1987-07-24,0.8379,0.8379,0.8379,0.8379,0
1987-07-27,0.8379,0.8379,0.8379,0.8379,0
1987-07-28,0.8352,0.8352,0.8352,0.8352,0
1987-07-29,0.8343,0.8343,0.8343,0.8343,0
1987-07-30,0.8343,0.8343,0.8343,0.8343,0
1987-07-31,0.8402,0.8402,0.8402,0.8402,0
1987-08-03,0.8320,0.8320,0.8320,0.8320,0
1987-08-04,0.8302,0.8302,0.8302,0.8302,0
1987-08-05,0.8338,0.8338,0.8338,0.8338,0
1987-08-06,0.8347,0.8347,0.8347,0.8347,0
1987-08-07,0.8365,0.8365,0.8365,0.8365,0
1987-08-10,0.8365,0.8365,0.8365,0.8365,0
1987-08-11,0.8356,0.8356,0.8356,0.8356,0
1987-08-12,0.8365,0.8365,0.8365,0.8365,0
1987-08-13,0.8374,0.8374,0.8374,0.8374,0
1987-08-14,0.8420,0.8420,0.8420,0.8420,0
1987-08-17,0.8447,0.8447,0.8447,0.8447,0
1987-08-18,0.8374,0.8374,0.8374,0.8374,0
1987-08-19,0.8329,0.8329,0.8329,0.8329,0
1987-08-20,0.8356,0.8356,0.8356,0.8356,0
1987-08-21,0.8347,0.8347,0.8347,0.8347,0
1987-08-24,0.8347,0.8347,0.8347,0.8347,0
1987-08-25,0.8365,0.8365,0.8365,0.8365,0
1987-08-26,0.8347,0.8347,0.8347,0.8347,0
1987-08-27,0.8265,0.8265,0.8265,0.8265,0
1987-08-28,0.8220,0.8220,0.8220,0.8220,0
1987-08-31,0.8271,0.8271,0.8271,0.8271,0
1987-09-01,0.8262,0.8262,0.8262,0.8262,0
1987-09-02,0.8125,0.8125,0.8125,0.8125,0
1987-09-03,0.8134,0.8134,0.8134,0.8134,0
1987-09-04,0.8115,0.8115,0.8115,0.8115,0
1987-09-08,0.8033,0.8033,0.8033,0.8033,0
1987-09-09,0.8024,0.8024,0.8024,0.8024,0
1987-09-10,0.8033,0.8033,0.8033,0.8033,0
1987-09-11,0.8088,0.8088,0.8088,0.8088,0
1987-09-14,0.8088,0.8088,0.8088,0.8088,0
1987-09-15,0.8033,0.8033,0.8033,0.8033,0
1987-09-16,0.7978,0.7978,0.7978,0.7978,0
1987-09-17,0.7996,0.7996,0.7996,0.7996,0
1987-09-18,0.8051,0.8051,0.8051,0.8051,0
