date,o,h,l,c,v
2012-03-30,41.9758,42.0219,41.8004,41.8604,4020300
2012-04-02,41.9463,41.9974,41.8720,41.9324,5883800
2012-04-03,41.9231,42.0206,41.8906,41.8952,4099700
2012-04-04,41.7653,41.8256,41.6817,41.7421,2297600
2012-04-05,41.7189,41.7328,41.5889,41.6399,3658900
2012-04-09,41.5610,41.5796,41.3800,41.4264,2692500
2012-04-10,41.4403,41.5146,41.1850,41.2221,4471100
2012-04-11,41.4264,41.4960,41.3475,41.4728,2003700
2012-04-12,41.5099,41.8767,41.4728,41.8442,2753500
2012-04-13,41.8302,41.8720,41.6817,41.7095,2767400
2012-04-16,41.7977,41.8581,41.6445,41.7745,3804300
2012-04-17,41.8999,42.0067,41.8488,41.9556,2787400
2012-04-18,41.8906,41.9927,41.8674,41.9417,3322600
2012-04-19,41.9277,42.0066,41.8163,41.8627,2597800
2012-04-20,41.9927,41.9927,41.8303,41.9277,2241500
2012-04-23,41.7884,41.8534,41.7095,41.8395,2850700
2012-04-24,41.8860,41.9370,41.8256,41.9370,2049300
2012-04-25,42.0438,42.2434,41.9927,42.2434,3351000
2012-04-26,42.2434,42.3084,42.2248,42.2713,2641100
2012-04-27,42.3084,42.3130,42.1970,42.2527,2413000
2012-04-30,42.2573,42.3455,42.1506,42.3362,3989000
2012-05-01,42.4105,42.5599,42.3545,42.3685,3624600
2012-05-02,42.3218,42.5645,42.2938,42.5318,2040700
2012-05-03,42.5739,42.5972,42.4572,42.5038,1871900
2012-05-04,42.4525,42.5179,42.3871,42.4198,2381400
2012-05-07,42.4058,42.5925,42.2984,42.4898,1906100
2012-05-08,42.4291,42.5132,42.3498,42.4805,1688900
2012-05-09,42.3731,42.4151,42.2191,42.3311,3146800
2012-05-10,42.4712,42.4945,42.2564,42.2845,3354000
2012-05-11,42.2658,42.5505,42.2378,42.3918,2765200
2012-05-14,42.2471,42.2798,42.0137,42.0790,4544000
2012-05-15,42.0604,42.0977,41.8736,41.8736,5242100
2012-05-16,41.9250,42.0370,41.4488,41.4628,6224400
2012-05-17,41.4628,41.4675,40.7859,40.8886,8867800
2012-05-18,41.0847,41.2154,40.8373,40.8886,6525600
2012-05-21,40.9353,41.3415,40.9307,41.3134,4276900
2012-05-22,41.4348,41.5982,41.2574,41.3088,3675300
2012-05-23,41.2154,41.3975,41.0567,41.2668,4320900
2012-05-24,41.1967,41.3835,41.1967,41.2761,2183000
2012-05-25,41.3461,41.3788,41.1221,41.1454,1651500
2012-05-29,41.3275,41.6636,41.2901,41.5982,4380300
2012-05-30,41.4208,41.4582,41.3275,41.4115,2543300
2012-05-31,41.4535,41.4535,40.9633,40.9727,10706100
2012-06-01,40.6683,40.9407,40.5650,40.6166,5945600
2012-06-04,40.6495,40.7951,40.5979,40.6495,3125700
2012-06-05,40.6495,41.0441,40.6072,40.9079,2970100
2012-06-06,41.0957,41.3541,41.0112,41.3447,2334800
2012-06-07,41.5701,41.6829,41.3541,41.4997,5454300
2012-06-08,41.4903,41.7580,41.4245,41.6594,3738100
2012-06-11,41.7581,41.8003,41.3823,41.3870,5266700
2012-06-12,41.5279,41.7205,41.4574,41.6782,3648400
2012-06-13,41.6171,41.7674,41.4574,41.5561,3527200
2012-06-14,41.5655,41.9178,41.5373,41.8661,3874100
2012-06-15,41.8050,41.9835,41.8050,41.9413,2683200
2012-06-18,41.8473,41.9647,41.8050,41.9553,3628200
2012-06-19,42.1291,42.3264,41.9647,42.2512,2809100
2012-06-20,42.3593,42.4345,42.1902,42.4157,3719000
2012-06-21,42.4626,42.6035,42.0023,42.0681,4843700
2012-06-22,42.2137,42.4063,42.2043,42.3546,3211700
2012-06-25,42.1855,42.2982,42.1197,42.2888,3385600
2012-06-26,42.3264,42.3311,42.1151,42.2278,2357900
2012-06-27,42.3029,42.4908,42.3029,42.4814,1918000
2012-06-28,42.3640,42.5049,42.3123,42.4767,3068700
2012-06-29,42.7351,42.8807,42.6411,42.8807,3394900
2012-07-02,42.8939,42.9270,42.7050,42.9270,3810700
2012-07-03,42.9647,43.1112,42.9080,43.0828,1987500
2012-07-05,42.9884,43.1821,42.8561,43.0876,2221300
2012-07-06,42.8655,43.0498,42.8467,43.0309,2612400
2012-07-09,42.9836,43.1017,42.9364,43.0450,1916600
2012-07-10,43.0828,43.1490,42.7994,42.8561,1832600
2012-07-11,42.9222,43.0262,42.8183,42.9931,3188700
2012-07-12,42.9553,42.9695,42.7333,42.8986,1989100
2012-07-13,42.9459,43.0498,42.8750,43.0309,2316400
2012-07-16,42.8419,43.0026,42.8278,42.8656,2178900
2012-07-17,42.9884,43.0781,42.8419,43.0687,4036500
2012-07-18,43.0498,43.2482,43.0309,43.2482,3958600
2012-07-19,43.2293,43.4088,43.2151,43.3568,4718200
2012-07-20,43.2293,43.2765,43.0970,43.1537,2733500
2012-07-23,42.9128,43.1254,42.7899,43.0828,4561700
2012-07-24,43.0451,43.0640,42.7853,42.8183,3447700
2012-07-25,42.9364,42.9553,42.7239,42.7286,2891000
2012-07-26,42.9364,43.1868,42.9081,43.1679,4330900
2012-07-27,43.1632,43.4324,43.1632,43.4230,5556800
2012-07-30,43.4135,43.4372,43.2954,43.4230,3889700
2012-07-31,43.4371,43.4560,43.2435,43.3190,3530800
2012-08-01,43.4212,43.5542,43.2977,43.5542,3598100
2012-08-02,43.4449,43.5067,43.2977,43.3784,4516600
2012-08-03,43.5114,43.6539,43.4972,43.5589,4602000
2012-08-06,43.5352,43.6967,43.5304,43.5304,2864400
2012-08-07,43.6159,43.6539,43.3974,43.4449,3680600
2012-08-08,43.5019,43.5637,43.4544,43.4734,3162100
2012-08-09,43.5210,43.5400,43.4070,43.4782,2975600
2012-08-10,43.4259,43.5019,43.3737,43.4402,1533600
2012-08-13,43.4212,43.4640,43.3452,43.4640,2007800
2012-08-14,43.4639,43.6017,43.4497,43.5304,2381000
2012-08-15,43.5732,43.5732,43.3214,43.3214,2580400
2012-08-16,43.3879,43.5019,43.2644,43.4829,2914300
2012-08-17,43.4592,43.5352,43.4117,43.4829,2222000
2012-08-20,43.4924,43.5589,43.4212,43.5352,2333200
2012-08-21,43.5732,43.6349,43.5589,43.6302,2531200
2012-08-22,43.5874,43.6397,43.5494,43.5874,1889100
2012-08-23,43.5922,43.6302,43.5162,43.5780,1141700
2012-08-24,43.5922,43.7774,43.5542,43.7727,2082100
2012-08-27,43.7584,43.8059,43.6634,43.7394,1883600
2012-08-28,43.7347,43.7727,43.6777,43.7014,1795700
2012-08-29,43.7632,43.7822,43.7014,43.7632,1617600
2012-08-30,43.7395,43.7870,43.7014,43.7442,2022400
2012-08-31,43.8202,43.8915,43.7442,43.8582,1801800
2012-09-04,43.8811,43.8811,43.7331,43.8572,3921500
2012-09-05,43.9002,43.9050,43.8286,43.8620,1541000
2012-09-06,43.8764,44.1247,43.8764,44.1200,3306000
2012-09-07,44.1820,44.2298,44.1199,44.1963,3403300
2012-09-10,44.1725,44.2824,44.0961,44.1247,2138600
2012-09-11,44.1487,44.4257,44.1487,44.4257,4400300
2012-09-12,44.4830,44.5689,44.4591,44.5594,1957400
2012-09-13,44.5785,44.8555,44.5451,44.8460,5946800
2012-09-14,44.8507,44.9176,44.7600,44.8412,3467200
2012-09-17,44.7934,44.8890,44.7552,44.8030,3075500
2012-09-18,44.8173,44.8603,44.7170,44.8221,4099400
2012-09-19,44.8699,44.8699,44.7648,44.7648,3306500
2012-09-20,44.7218,44.7266,44.5499,44.5546,2122200
2012-09-21,44.6454,44.6454,44.4352,44.4925,3121700
2012-09-24,44.4304,44.4782,44.3922,44.4352,1867200
2012-09-25,44.4448,44.4687,44.0054,44.0388,5726800
2012-09-26,44.0292,44.0388,43.6949,43.8191,6554200
2012-09-27,44.0292,44.2967,43.9432,44.2967,3882600
2012-09-28,44.2585,44.2632,44.0817,44.0865,3668200
2012-10-01,44.3050,44.3050,43.9833,44.0121,5386700
2012-10-02,44.0985,44.1609,44.0025,44.1225,3151900
2012-10-03,44.1609,44.3434,44.1321,44.2330,3201000
2012-10-04,44.2858,44.4490,44.2618,44.4202,1847200
2012-10-05,44.5499,44.5547,44.3098,44.3962,2513500
2012-10-08,44.3002,44.3674,44.2666,44.3338,1143300
2012-10-09,44.4202,44.4202,44.1994,44.2090,5777300
2012-10-10,44.2474,44.2762,44.0793,44.1033,5431800
2012-10-11,44.2714,44.3530,44.2330,44.3434,2811000
2012-10-12,44.3866,44.5402,44.3242,44.4202,3696800
2012-10-15,44.5403,44.6411,44.4538,44.6219,2378500
2012-10-16,44.6843,44.8140,44.6267,44.7852,3536300
2012-10-17,44.8476,44.9244,44.7996,44.8860,2971500
2012-10-18,44.8236,44.9100,44.7996,44.8620,1676300
2012-10-19,44.8332,44.8572,44.5979,44.6363,2041200
2012-10-22,44.6555,44.7467,44.6171,44.6459,3021700
2012-10-23,44.5115,44.5643,44.4154,44.4778,3916900
2012-10-24,44.5787,44.5931,44.4154,44.4394,4332900
2012-10-25,44.6171,44.6363,44.4634,44.5114,2005600
2012-10-26,44.5259,44.5547,44.3098,44.4058,4591800
2012-10-31,44.4058,44.4971,44.3866,44.4586,2914100
2012-11-01,44.2618,44.4779,44.2042,44.4346,2092300
2012-11-02,44.4923,44.5355,44.3626,44.3722,2829300
2012-11-05,44.3674,44.4586,44.2282,44.3002,3361700
2012-11-06,44.3818,44.4250,44.3050,44.3674,1409000
2012-11-07,44.2954,44.3050,44.0793,44.1033,3698200
2012-11-08,44.1561,44.2522,43.9353,43.9593,5829400
2012-11-09,43.8296,44.0217,43.8152,43.8824,3953900
2012-11-12,43.9305,43.9689,43.8488,43.8968,2066000
2012-11-13,43.8296,43.8776,43.7288,43.7960,4347400
2012-11-14,43.9161,43.9353,43.5223,43.5559,5017500
2012-11-15,43.4791,43.6568,43.2583,43.5368,6989700
2012-11-16,43.5799,43.6952,43.4695,43.6616,4730200
2012-11-19,43.8056,44.2330,43.7960,44.2138,9498500
2012-11-20,44.2138,44.2618,44.0985,44.2186,4010400
2012-11-21,44.1753,44.2858,44.1609,44.2041,2984700
2012-11-23,44.2954,44.3866,44.2282,44.3530,1041100
2012-11-26,44.3242,44.3626,44.1802,44.3626,2160700
2012-11-27,44.3002,44.4490,44.3002,44.4058,4194100
2012-11-28,44.3722,44.5307,44.2906,44.4154,6528000
2012-11-29,44.5259,44.6315,44.4635,44.6123,3870500
2012-11-30,44.6075,44.7276,44.5931,44.6795,3276200
2012-12-03,44.8239,44.9059,44.7273,44.9059,5444400
2012-12-04,44.8866,44.9735,44.8190,44.9059,3121100
2012-12-05,45.0218,45.0314,44.8190,44.9783,4580900
2012-12-06,44.9639,45.0797,44.9639,45.0604,2261500
2012-12-07,45.1086,45.1328,44.9687,44.9928,2294400
2012-12-10,45.1328,45.1328,44.9735,45.0314,2140700
2012-12-11,45.1473,45.2342,45.0604,45.0749,3206300
2012-12-12,45.1569,45.2776,45.1038,45.2100,3305600
2012-12-13,45.1811,45.2776,45.0363,45.0507,4898700
2012-12-14,45.0652,45.1328,45.0169,45.0169,2741400
2012-12-17,45.0459,45.2293,45.0459,45.1907,2195600
2012-12-18,45.2631,45.2824,45.1714,45.2148,3409800
2012-12-19,45.2486,45.2486,45.1666,45.1666,2566400
2012-12-20,45.1811,45.3307,45.1762,45.3259,3191200
2012-12-21,45.1038,45.2197,45.1038,45.1955,3187900
2012-12-24,45.0990,45.1569,44.9832,45.0314,1221400
2012-12-26,45.1358,45.2037,45.0338,45.1406,2257200
2012-12-27,45.1600,45.2328,45.0824,45.2328,2332600
2012-12-28,45.1406,45.2522,45.0678,45.1115,2426100
2012-12-31,45.1212,45.3299,45.1018,45.3056,2918500
2013-01-02,45.6551,45.7327,45.5240,45.7327,3975200
2013-01-03,45.6599,45.7618,45.5629,45.5920,3950700
2013-01-04,45.6114,45.6599,45.5386,45.6211,2968000
2013-01-07,45.6308,45.6648,45.5386,45.6599,4137300
2013-01-08,45.6696,45.6793,45.5871,45.6259,2179100
2013-01-09,45.7376,45.7376,45.6260,45.7133,2183900
2013-01-10,45.7812,45.8055,45.7181,45.7909,1684300
2013-01-11,45.7667,45.8735,45.7230,45.8735,1982600
2013-01-14,45.8395,45.8492,45.7279,45.8104,2182400
2013-01-15,45.7279,45.8249,45.7036,45.8201,2136000
2013-01-16,45.7570,45.8152,45.7036,45.7424,3272700
2013-01-17,45.8249,45.9171,45.7715,45.9074,6058900
2013-01-18,45.8831,45.9705,45.8540,45.9705,2836800
2013-01-22,45.9366,46.0434,45.8832,45.9997,2295200
2013-01-23,45.9657,46.0045,45.9365,45.9463,2227900
2013-01-24,45.9948,46.0725,45.9560,46.0482,3175400
2013-01-25,46.0919,46.0919,45.9996,46.0336,2525100
2013-01-28,45.9948,46.0287,45.9560,46.0093,2331000
2013-01-29,45.9657,45.9851,45.8832,45.9317,1514300
2013-01-30,45.8395,45.8686,45.5677,45.6017,6595600
2013-01-31,45.5871,45.6745,45.4367,45.4609,5963700
2013-02-01,45.6410,45.7483,45.6019,45.6117,5713000
2013-02-04,45.5190,45.5726,45.3823,45.4214,3878000
2013-02-05,45.4946,45.5727,45.4751,45.5239,2590900
2013-02-06,45.4556,45.5190,45.4068,45.4556,2850500
2013-02-07,45.4311,45.4409,45.2848,45.3677,4071400
2013-02-08,45.3385,45.4263,45.3336,45.3775,3220400
2013-02-11,45.3239,45.4166,45.3092,45.3726,3146100
2013-02-12,45.3385,45.5532,45.3336,45.5288,3490600
2013-02-13,45.5825,45.6117,45.4605,45.5971,3672200
2013-02-14,45.4995,45.6458,45.4995,45.5775,2731800
2013-02-15,45.6019,45.6995,45.5043,45.5824,2483000
2013-02-19,45.6215,45.6654,45.5775,45.6263,3074300
2013-02-20,45.6605,45.7288,45.5727,45.5824,3830300
2013-02-21,45.5824,45.6654,45.5239,45.6312,7185300
2013-02-22,45.6849,45.7435,45.6263,45.7435,3367000
2013-02-25,45.7581,45.8313,45.5971,45.6020,5259300
2013-02-26,45.6898,45.8264,45.6068,45.8264,4075600
2013-02-27,45.7922,45.9386,45.7434,45.9045,3681600
2013-02-28,45.8996,45.9288,45.8361,45.8849,3822000
2013-03-01,45.8633,46.1086,45.8584,45.9762,4833200
2013-03-04,45.9419,46.0154,45.9222,45.9811,2222500
2013-03-05,46.0105,46.1233,46.0105,46.0743,3733400
2013-03-06,46.1283,46.1430,46.0351,46.0449,2118000
2013-03-07,46.0890,46.1136,46.0645,46.1136,2124900
2013-03-08,46.1969,46.2067,46.0743,46.1675,2464100
2013-03-11,46.1528,46.1871,46.1136,46.1381,2782800
2013-03-12,46.1086,46.1626,46.0939,46.1185,1526200
2013-03-13,46.1626,46.1969,46.0890,46.1282,1431200
2013-03-14,46.1970,46.3049,46.1479,46.3049,2954100
2013-03-15,46.2362,46.3098,46.2117,46.3000,2024300
2013-03-18,46.1136,46.3392,46.1136,46.3098,3000600
2013-03-19,46.3343,46.3736,46.2166,46.2313,3742800
2013-03-20,46.2755,46.4079,46.2706,46.3834,2553200
2013-03-21,46.2951,46.3883,46.2215,46.3000,3532400
2013-03-22,46.3000,46.3392,46.2362,46.2656,2201500
2013-03-25,46.2607,46.3294,46.1871,46.1969,2131700
2013-03-26,46.3049,46.3098,46.2362,46.2803,1169400
2013-03-27,46.2067,46.2558,46.1969,46.2018,2195100
2013-03-28,46.2313,46.2999,46.1920,46.2852,1959100
2013-04-01,46.2694,46.3976,46.1807,46.3681,3823000
2013-04-02,46.3287,46.4421,46.3139,46.3336,2528700
2013-04-03,46.3484,46.3780,46.2448,46.3336,2773100
2013-04-04,46.3138,46.4272,46.2892,46.3188,3040600
2013-04-05,46.2399,46.3632,46.1955,46.3632,2243800
2013-04-08,46.3878,46.4273,46.3286,46.4125,2346800
2013-04-09,46.4519,46.5604,46.4125,46.5604,2985400
2013-04-10,46.5259,46.7281,46.5259,46.7083,2932600
2013-04-11,46.7231,46.7429,46.6689,46.7083,2676200
2013-04-12,46.6689,46.7527,46.6245,46.7231,2040900
2013-04-15,46.7232,46.7232,46.4174,46.4273,3910600
2013-04-16,46.5555,46.7527,46.5111,46.7478,4138300
2013-04-17,46.6541,46.6837,46.5505,46.6738,5778600
2013-04-18,46.6541,46.6837,46.5801,46.5999,2476900
2013-04-19,46.6492,46.6788,46.5653,46.5752,2474800
2013-04-22,46.6936,46.7922,46.6147,46.6837,3641900
2013-04-23,46.7330,46.8711,46.7330,46.8661,2217400
2013-04-24,46.8908,46.9746,46.8514,46.9500,3872600
2013-04-25,46.9549,47.1028,46.9155,47.0782,2453100
2013-04-26,47.0733,47.0831,47.0092,47.0289,2679000
2013-04-29,47.0387,47.1374,47.0338,47.1176,1785300
2013-04-30,47.1571,47.2656,47.1176,47.2656,2953100
2013-05-01,47.2448,47.3538,47.1655,47.1754,4812400
2013-05-02,47.3240,47.4876,47.2596,47.4777,3368200
2013-05-03,47.5569,47.6362,47.5024,47.5520,2407400
2013-05-06,47.5322,47.6016,47.5124,47.5817,1458700
2013-05-07,47.6313,47.6461,47.5322,47.5470,2590900
2013-05-08,47.5817,47.7205,47.5817,47.7155,3801200
2013-05-09,47.6709,47.7155,47.5718,47.5768,1644900
2013-05-10,47.5966,47.5966,47.3042,47.3290,4654400
2013-05-13,47.2794,47.3240,47.1308,47.1357,2710000
2013-05-14,47.1754,47.3043,47.1308,47.1853,4473900
2013-05-15,47.1853,47.2447,47.1209,47.1902,3179800
2013-05-16,47.2200,47.3934,47.1655,47.3042,6036800
2013-05-17,47.3736,47.3884,47.2447,47.3042,4313300
2013-05-20,47.3042,47.3934,47.2547,47.3538,2086200
2013-05-21,47.3538,47.4628,47.3439,47.4430,4666500
2013-05-22,47.4331,47.5123,47.1258,47.1506,5243800
2013-05-23,47.0763,47.0862,46.9227,47.0218,3294400
2013-05-24,46.9524,46.9722,46.9127,46.9326,3420400
2013-05-28,47.0911,47.0911,46.7343,46.7591,3486700
2013-05-29,46.6006,46.7096,46.3577,46.5708,10958100
2013-05-30,46.5807,46.7591,46.4271,46.6650,5462100
2013-05-31,46.5659,46.6353,46.0356,46.0456,6809400
2013-06-03,46.0152,46.0849,45.7263,46.0052,14320900
2013-06-04,46.0749,46.3489,45.9205,46.0052,7927000
2013-06-05,45.9205,45.9454,45.5469,45.6067,10309200
2013-06-06,45.5271,46.1198,45.4872,45.9654,11849800
2013-06-07,46.0451,46.3091,45.9255,45.9952,8879800
2013-06-10,45.9952,46.1197,45.8657,45.9006,7678000
2013-06-11,45.6167,45.9454,45.4722,45.6167,9065200
2013-06-12,45.7910,45.8857,45.6416,45.6516,9193300
2013-06-13,45.6516,46.2344,45.6516,46.1746,7526400
2013-06-14,46.2144,46.2941,46.0998,46.2294,3909200
2013-06-17,46.2891,46.5481,46.2244,46.2244,3830700
2013-06-18,46.2044,46.3788,46.2044,46.3389,3609700
2013-06-19,46.2991,46.4585,45.6366,45.6466,7971700
2013-06-20,45.3726,45.6167,44.9691,45.1983,11094000
2013-06-21,45.3328,45.3826,44.8894,44.9044,9245400
2013-06-24,44.5557,44.8297,43.9680,44.3515,12116100
2013-06-25,44.5806,44.9841,44.5806,44.9841,6233300
2013-06-26,45.1783,45.4174,45.1136,45.3576,5527200
2013-06-27,45.5270,45.7960,45.5270,45.5769,5578600
2013-06-28,45.4772,45.4872,45.0638,45.2680,6112000
2013-07-01,45.3532,45.5635,45.3181,45.5134,5213400
2013-07-02,45.4633,45.5935,45.2430,45.3732,3799800
2013-07-03,45.2129,45.4984,45.2079,45.4783,1679600
2013-07-05,45.2630,45.2880,44.8824,44.9926,3312600
2013-07-08,45.1128,45.6135,45.0677,45.6135,5638400
2013-07-09,45.6185,45.6636,45.5034,45.6386,6127700
2013-07-10,45.6586,45.8389,45.6085,45.8188,6529900
2013-07-11,46.1594,46.4047,46.0692,46.3947,5865400
2013-07-12,46.2745,46.4047,46.1944,46.3496,5788300
2013-07-15,46.4047,46.6150,46.3497,46.5449,6791500
2013-07-16,46.6150,46.6150,46.3046,46.4297,3292100
2013-07-17,46.5850,46.8304,46.5700,46.7703,8660500
2013-07-18,46.8203,47.0707,46.7903,47.0507,6825000
2013-07-19,47.0457,47.0557,46.9555,47.0206,2603100
2013-07-22,47.0357,47.0758,46.9456,47.0557,3888200
2013-07-23,47.0156,47.0607,46.9055,46.9405,2483700
2013-07-24,46.8404,46.8905,46.3997,46.5449,5249800
2013-07-25,46.3246,46.5099,46.2896,46.4398,5995400
2013-07-26,46.3096,46.4598,46.2645,46.4598,4213600
2013-07-29,46.3697,46.4348,46.2795,46.3596,3850100
2013-07-30,46.3295,46.5048,46.3295,46.4247,4239400
2013-07-31,46.3146,46.5749,46.2094,46.5599,4076500
2013-08-01,46.5061,46.5917,46.0985,46.1186,4616600
2013-08-02,46.2746,46.4256,46.1991,46.4004,4309400
2013-08-05,46.3853,46.3853,46.1438,46.1639,2231000
2013-08-06,46.2595,46.2595,45.9727,46.1186,3398800
2013-08-07,46.0180,46.0633,45.9375,45.9727,2253300
2013-08-08,46.0029,46.0885,45.9828,46.0734,2857100
2013-08-09,46.0079,46.1287,45.8520,46.0784,1765600
2013-08-12,46.0130,46.1538,46.0029,46.0381,3840800
2013-08-13,46.0331,46.0784,45.9425,46.0381,2290500
2013-08-14,46.0080,46.0381,45.9224,45.9476,4605800
2013-08-15,45.7915,45.8368,45.6657,45.7110,6446100
2013-08-16,45.7765,45.8419,45.4997,45.5550,6922400
2013-08-19,45.5752,45.6054,45.1877,45.2531,6536300
2013-08-20,45.4393,45.7211,45.4292,45.6708,4208300
2013-08-21,45.6255,45.6809,45.4745,45.5047,3098100
2013-08-22,45.5752,45.7513,45.5349,45.7513,4049900
2013-08-23,45.7412,45.9727,45.7161,45.9425,3370400
2013-08-26,45.9526,45.9878,45.8570,45.9476,2365400
2013-08-27,45.8167,45.8570,45.6456,45.6507,3578500
2013-08-28,45.6708,45.8368,45.6204,45.8217,3860600
2013-08-29,45.7463,46.0431,45.7010,46.0079,4012900
2013-08-30,46.0281,46.0884,45.8872,45.9677,2486900
2013-09-03,46.0031,46.1245,45.6844,45.7249,9986800
2013-09-04,45.7957,45.9525,45.7856,45.8969,3507400
2013-09-05,45.8159,45.8564,45.6641,45.6641,3622300
2013-09-06,45.9272,46.0840,45.7400,45.8159,4713800
2013-09-09,45.8969,46.0335,45.8868,45.9323,4227400
2013-09-10,45.9727,46.0992,45.9677,46.0941,5287100
2013-09-11,46.0284,46.1650,45.9829,46.1549,3514200
2013-09-12,46.1296,46.1903,46.0840,46.0992,3594500
2013-09-13,46.1548,46.1953,46.0233,46.0638,2789300
2013-09-16,46.3926,46.4432,46.2611,46.3167,4331300
2013-09-17,46.3724,46.5292,46.3420,46.4685,5978600
2013-09-18,46.4584,46.9845,46.3926,46.9136,7476300
2013-09-19,47.0401,47.0401,46.7417,46.7771,5821100
2013-09-20,46.7619,46.7872,46.6809,46.7214,4033900
2013-09-23,46.7163,46.7720,46.6506,46.7163,6564600
2013-09-24,46.6759,46.7467,46.5697,46.6152,7947700
2013-09-25,46.6101,46.6708,46.5140,46.5342,3535700
2013-09-26,46.5950,46.6051,46.4230,46.5090,4751200
2013-09-27,46.4735,46.5090,46.3420,46.4584,6779700
2013-09-30,46.3319,46.5140,46.2864,46.3268,6248900
2013-10-01,46.3395,46.5378,46.2887,46.5276,5743900
2013-10-02,46.4920,46.5480,46.3853,46.5480,2765700
2013-10-03,46.5886,46.6090,46.4768,46.5785,3169700
2013-10-04,46.5632,46.7004,46.5327,46.6598,2048300
2013-10-07,46.4920,46.6445,46.4920,46.5378,2391700
2013-10-08,46.6395,46.6954,46.5073,46.5175,2944700
2013-10-09,46.6547,46.6547,46.5175,46.5581,2973700
2013-10-10,46.6750,46.8174,46.6750,46.7716,2899500
2013-10-11,46.8478,46.8885,46.7716,46.8580,3293900
2013-10-14,46.7665,46.9750,46.7665,46.9292,1003900
2013-10-15,46.9699,46.9699,46.7920,46.9140,2310100
2013-10-16,46.9343,47.1681,46.9292,47.1631,6949700
2013-10-17,47.1478,47.4020,47.1376,47.3918,7277900
2013-10-18,47.4172,47.5290,47.4019,47.4884,2873800
2013-10-21,47.5036,47.5087,47.3816,47.3816,2471400
2013-10-22,47.4680,47.5849,47.4579,47.5239,5488400
2013-10-23,47.5646,47.5748,47.4375,47.5646,2434200
2013-10-24,47.5799,47.6256,47.5087,47.5799,2284400
2013-10-25,47.6002,47.6307,47.5545,47.5951,2026000
2013-10-28,47.6053,47.6307,47.5697,47.5850,1697900
2013-10-29,47.5748,47.6765,47.5646,47.6612,1864600
2013-10-30,47.6612,47.6968,47.4325,47.4681,3691100
2013-10-31,47.4985,47.5494,47.3867,47.4935,5846500
2013-11-01,47.5037,47.6365,47.4015,47.4117,7882000
2013-11-04,47.5445,47.5445,47.4679,47.4934,2025500
2013-11-05,47.4628,47.4628,47.3658,47.3658,2770300
2013-11-06,47.4475,47.5088,47.4117,47.5037,4936700
2013-11-07,47.5548,47.5752,47.4628,47.5343,4802700
2013-11-08,47.3453,47.4832,47.3300,47.4526,4191100
2013-11-11,47.4730,47.4730,47.2636,47.2738,1607600
2013-11-12,47.2789,47.2942,47.1819,47.2074,2148900
2013-11-13,47.1819,47.3913,47.1563,47.3862,2795100
2013-11-14,47.3760,47.5292,47.3249,47.5241,4216800
2013-11-15,47.5343,47.5956,47.4833,47.5956,2990600
2013-11-18,47.6211,47.6314,47.4168,47.4577,3694600
2013-11-19,47.4424,47.5088,47.3964,47.4373,1415800
2013-11-20,47.4168,47.5394,47.3351,47.3913,2470600
2013-11-21,47.4169,47.5548,47.3811,47.5548,1895800
2013-11-22,47.5343,47.6058,47.4986,47.5905,1649200
2013-11-25,47.6058,47.6773,47.5343,47.6620,2813900
2013-11-26,47.6161,47.7233,47.5803,47.6978,2835300
2013-11-27,47.8306,47.8306,47.6569,47.6671,1845300
2013-11-29,47.6722,47.7335,47.6620,47.7182,958700
2013-12-02,47.6771,47.7490,47.6566,47.7336,5748100
2013-12-03,47.6618,47.7336,47.6104,47.6874,2710300
2013-12-04,47.6053,47.6669,47.4975,47.5642,3076100
2013-12-05,47.5642,47.6104,47.4975,47.5283,5354700
2013-12-06,47.6463,47.7233,47.5540,47.6617,2487900
2013-12-09,47.7593,47.8619,47.6823,47.8363,4313000
2013-12-10,47.8363,47.8568,47.7798,47.8363,1473200
2013-12-11,47.8363,47.8363,47.6259,47.6926,3586600
2013-12-12,47.6977,47.7387,47.6053,47.6053,4268800
2013-12-13,47.6618,47.7182,47.6258,47.6823,3523200
2013-12-16,47.6669,47.7541,47.6669,47.7233,3108500
2013-12-17,47.7747,47.7747,47.6720,47.7285,2799900
2013-12-18,47.7336,47.8773,47.6053,47.8106,4893500
2013-12-19,47.7336,47.7798,47.6874,47.7593,5775500
2013-12-20,47.7593,47.7901,47.6977,47.7901,12743900
2013-12-23,47.7798,47.9030,47.7388,47.8260,5525100
2013-12-24,47.7849,47.8414,47.7849,47.8003,1281600
2013-12-26,47.7730,47.8555,47.7730,47.8452,1577400
2013-12-27,47.8607,47.8607,47.7936,47.8400,1357300
2013-12-30,47.8555,47.9071,47.8039,47.8813,1888600
2013-12-31,47.8968,47.9536,47.8555,47.9123,2413400
2014-01-02,47.9020,48.0000,47.8246,47.9948,7412500
2014-01-03,47.9690,48.0309,47.9432,47.9793,1903300
2014-01-06,48.0515,48.0928,48.0051,48.0825,2622700
2014-01-07,48.0928,48.1341,48.0567,48.0825,3953000
2014-01-08,48.0825,48.1238,48.0361,48.0515,4540500
2014-01-09,48.1031,48.1289,48.0722,48.1237,3036600
2014-01-10,48.1857,48.2682,48.1547,48.2682,2423900
2014-01-13,48.2579,48.2888,48.1857,48.2166,4716600
2014-01-14,48.2218,48.3249,48.2218,48.2888,2636100
2014-01-15,48.3353,48.3869,48.2889,48.3869,1797400
