date,o,h,l,c,v
2011-12-23,15.6769,15.6812,15.6203,15.6551,1089900
2011-12-27,15.6390,15.7002,15.4728,15.4815,2391100
2011-12-28,15.4903,15.5034,15.4465,15.4859,1190300
2011-12-29,15.5121,15.5471,15.4946,15.5165,1273100
2011-12-30,15.5121,15.5777,15.5034,15.5777,1297400
2012-01-03,15.6652,15.7395,15.6258,15.7177,1476300
2012-01-04,15.6521,15.9014,15.6521,15.8576,2070500
2012-01-05,15.8620,16.0894,15.8445,16.0763,3722300
2012-01-06,16.1156,16.1594,16.0763,16.0982,1537000
2012-01-09,16.1506,16.2206,16.1200,16.1812,1094900
2012-01-10,16.3081,16.3081,16.2643,16.2950,2075800
2012-01-11,16.2687,16.3343,16.2512,16.2775,1200200
2012-01-12,16.3081,16.3431,16.2775,16.3431,1119200
2012-01-13,16.2906,16.3168,16.2381,16.2950,1405900
2012-01-17,16.2949,16.3912,16.2949,16.2993,1642200
2012-01-18,16.3125,16.3912,16.3081,16.3868,1494500
2012-01-19,16.4087,16.5049,16.4087,16.4436,2606300
2012-01-20,16.4437,16.5093,16.4437,16.5093,1139000
2012-01-23,16.5311,16.5748,16.5005,16.5224,1109000
2012-01-24,16.5180,16.5355,16.4743,16.5180,1790200
2012-01-25,16.5267,16.6098,16.4918,16.5661,1995500
2012-01-26,16.6142,16.6492,16.5880,16.6186,1277600
2012-01-27,16.6142,16.6798,16.5967,16.6754,1022000
2012-01-30,16.6536,16.6623,16.6186,16.6448,1179000
2012-01-31,16.6973,16.7061,16.6448,16.6798,1775600
2012-02-01,16.7220,16.7791,16.7000,16.7483,2922600
2012-02-02,16.7791,16.8011,16.7615,16.7879,2338300
2012-02-03,16.8758,16.8977,16.8011,16.8670,1842400
2012-02-06,16.8714,16.8802,16.8494,16.8802,1281900
2012-02-07,16.8494,16.9065,16.8494,16.9065,1417400
2012-02-08,16.9153,16.9373,16.8933,16.9373,1449000
2012-02-09,16.9505,16.9768,16.8933,16.9373,1219800
2012-02-10,16.8845,16.9021,16.8494,16.8670,995800
2012-02-13,16.9373,16.9592,16.8933,16.9417,1415000
2012-02-14,16.9197,16.9548,16.9065,16.9417,1488800
2012-02-15,16.9900,16.9988,16.9592,16.9724,1031400
2012-02-16,16.9724,16.9988,16.9197,16.9988,1091100
2012-02-17,17.0076,17.0559,16.9944,17.0383,2446700
2012-02-21,17.0603,17.0735,17.0120,17.0339,1455600
2012-02-22,17.0427,17.0647,17.0251,17.0559,1283500
2012-02-23,17.0647,17.0998,17.0515,17.0867,1922700
2012-02-24,17.0822,17.1174,17.0735,17.0998,1184400
2012-02-27,17.0954,17.1438,17.0823,17.1306,2268900
2012-02-28,17.1569,17.1877,17.1350,17.1833,2853300
2012-02-29,17.1921,17.2185,17.1657,17.1877,3381100
2012-03-01,17.2270,17.2314,17.1784,17.2049,1686600
2012-03-02,17.2093,17.2402,17.2049,17.2402,1387500
2012-03-05,17.2358,17.2446,17.1740,17.1828,912800
2012-03-06,17.1035,17.1211,17.0020,17.0373,1517400
2012-03-07,17.0770,17.1079,17.0417,17.0682,1079100
2012-03-08,17.1387,17.1652,17.1211,17.1608,1679500
2012-03-09,17.1784,17.2137,17.1740,17.1917,1073800
2012-03-12,17.1873,17.2358,17.1873,17.2358,1606400
2012-03-13,17.2446,17.2931,17.2358,17.2931,1957600
2012-03-14,17.3019,17.3064,17.2093,17.2314,1453700
2012-03-15,17.2358,17.2975,17.1784,17.1828,1082500
2012-03-16,17.2137,17.2314,17.1828,17.2181,693900
2012-03-19,17.2226,17.2490,17.2005,17.2226,1436200
2012-03-20,17.1917,17.2314,17.1784,17.1917,1108300
2012-03-21,17.2181,17.2358,17.1785,17.2005,1705500
2012-03-22,17.1784,17.2049,17.1652,17.1873,939800
2012-03-23,17.1961,17.2226,17.1740,17.2093,1072600
2012-03-26,17.2093,17.2622,17.2093,17.2402,897300
2012-03-27,17.2490,17.2490,17.2270,17.2270,1750200
2012-03-28,17.2225,17.2490,17.2137,17.2402,1376300
2012-03-29,17.2005,17.2270,17.1740,17.1917,1407000
2012-03-30,17.2225,17.2446,17.1961,17.2181,1494900
2012-04-02,17.2212,17.2523,17.2035,17.2301,1453400
2012-04-03,17.2345,17.2478,17.2079,17.2345,1346700
2012-04-04,17.1902,17.1991,17.1592,17.1636,910600
2012-04-05,17.1681,17.2035,17.1592,17.1902,712700
2012-04-09,17.1193,17.1636,17.1060,17.1592,818100
2012-04-10,17.1681,17.1681,17.0351,17.0573,1807300
2012-04-11,17.0839,17.1105,17.0174,17.0218,2123200
2012-04-12,17.0573,17.1814,17.0395,17.1681,611100
2012-04-13,17.1503,17.1681,17.1060,17.1548,621100
2012-04-16,17.1858,17.1946,17.1370,17.1902,1192600
2012-04-17,17.2168,17.2257,17.1725,17.2124,2279500
2012-04-18,17.1902,17.2168,17.1459,17.1681,1048500
2012-04-19,17.1946,17.2124,17.1326,17.1459,1281000
2012-04-20,17.1769,17.1991,17.0972,17.0972,1059500
2012-04-23,17.0750,17.1237,17.0617,17.1193,1039400
2012-04-24,17.1326,17.1636,17.1104,17.1459,1300600
2012-04-25,17.1725,17.2035,17.1681,17.1947,1617800
2012-04-26,17.2079,17.2257,17.1548,17.1991,1620400
2012-04-27,17.2212,17.2434,17.2079,17.2390,1158000
2012-04-30,17.2523,17.2611,17.2434,17.2567,1514600
2012-05-01,17.2643,17.2910,17.2509,17.2821,1815700
2012-05-02,17.2776,17.2821,17.2554,17.2554,1260000
2012-05-03,17.2643,17.2821,17.2509,17.2776,1140300
2012-05-04,17.2598,17.2821,17.2509,17.2776,858900
2012-05-07,17.2197,17.2954,17.2153,17.2954,1589100
2012-05-08,17.2776,17.2954,17.2375,17.2954,3012400
2012-05-09,17.2509,17.2687,17.2019,17.2509,2044100
2012-05-10,17.2598,17.2865,17.2509,17.2598,975000
2012-05-11,17.2286,17.2509,17.1886,17.1886,1383500
2012-05-14,17.1396,17.1619,17.0684,17.0684,1146600
2012-05-15,17.0328,17.1040,17.0239,17.0239,1204600
2012-05-16,17.0506,17.0906,16.9660,17.0060,2451400
2012-05-17,16.9882,17.0060,16.7345,16.7345,2845000
2012-05-18,16.7835,16.8146,16.5742,16.5742,2373900
2012-05-21,16.5965,16.8502,16.5965,16.8280,2148000
2012-05-22,16.9081,17.0461,16.8992,16.9927,2305200
2012-05-23,16.9793,17.0417,16.8324,17.0105,2316800
2012-05-24,17.0728,17.0951,17.0194,17.0773,3028900
2012-05-25,17.0862,17.1263,17.0506,17.1129,1849100
2012-05-29,17.1396,17.2108,17.1129,17.2019,4530100
2012-05-30,17.0906,17.1574,17.0728,17.0995,2890000
2012-05-31,17.1084,17.1173,16.9927,17.0550,1661400
2012-06-01,16.9172,17.0067,16.9127,16.9440,1298800
2012-06-04,16.9172,16.9843,16.8903,16.9754,2665800
2012-06-05,16.9619,17.0738,16.9619,17.0425,2397500
2012-06-06,17.1051,17.1544,17.0783,17.1230,3117000
2012-06-07,17.1589,17.1857,17.0962,17.1141,2754500
2012-06-08,17.0604,17.1410,17.0604,17.1410,2007300
2012-06-11,17.2081,17.2170,17.0604,17.0738,1219300
2012-06-12,17.1096,17.1678,17.0649,17.1365,1334200
2012-06-13,17.1096,17.1768,17.0738,17.1544,1359600
2012-06-14,17.1678,17.2081,17.1409,17.1991,1269000
2012-06-15,17.2215,17.2439,17.1812,17.2170,871300
2012-06-18,17.2305,17.2707,17.2126,17.2573,2671300
2012-06-19,17.2976,17.3200,17.2708,17.2976,3538400
2012-06-20,17.3110,17.3602,17.2976,17.3334,1891100
2012-06-21,17.3424,17.3647,17.2663,17.2752,2429400
2012-06-22,17.3155,17.3334,17.3021,17.3155,1642900
2012-06-25,17.2842,17.3379,17.2842,17.3334,1903900
2012-06-26,17.3424,17.3692,17.3244,17.3647,2472400
2012-06-27,17.3737,17.4184,17.3334,17.4005,3264200
2012-06-28,17.3737,17.4587,17.3468,17.4542,2168400
2012-06-29,17.5348,17.5437,17.4274,17.4677,1711800
2012-07-02,17.4969,17.5419,17.4474,17.5329,2097400
2012-07-03,17.5464,17.5914,17.5374,17.5914,1250800
2012-07-05,17.6049,17.6184,17.5419,17.6139,2241500
2012-07-06,17.5374,17.6364,17.5374,17.6274,1930700
2012-07-09,17.5734,17.6229,17.5734,17.5959,1525200
2012-07-10,17.6229,17.6319,17.5329,17.5689,1352800
2012-07-11,17.5914,17.6094,17.5464,17.6004,1259000
2012-07-12,17.5779,17.6139,17.5464,17.5914,1205100
2012-07-13,17.6139,17.6769,17.6004,17.6364,1874100
2012-07-16,17.6364,17.7174,17.6364,17.6904,3080800
2012-07-17,17.7219,17.7219,17.6679,17.6904,1422200
2012-07-18,17.7039,17.7534,17.6904,17.7129,1568200
2012-07-19,17.7489,17.7668,17.7174,17.7264,2013400
2012-07-20,17.7264,17.7443,17.7084,17.7309,1736200
2012-07-23,17.6859,17.6904,17.6139,17.6904,2045400
2012-07-24,17.7039,17.7039,17.5734,17.6139,1537400
2012-07-25,17.6364,17.6409,17.5959,17.6184,916100
2012-07-26,17.6544,17.6949,17.6409,17.6724,1534900
2012-07-27,17.6904,17.7398,17.6679,17.7218,1288100
2012-07-30,17.7354,17.7579,17.7174,17.7399,1483400
2012-07-31,17.7309,17.7578,17.7264,17.7309,1346800
2012-08-01,17.7535,17.7761,17.6811,17.6902,1598200
2012-08-02,17.7128,17.7399,17.6766,17.7399,945300
2012-08-03,17.7761,17.8032,17.7444,17.7942,1721100
2012-08-06,17.7716,17.8304,17.7716,17.8123,1071300
2012-08-07,17.8304,17.8439,17.8213,17.8394,926500
2012-08-08,17.8304,17.8620,17.8213,17.8530,980600
2012-08-09,17.8620,17.8892,17.8484,17.8892,1128900
2012-08-10,17.8801,17.8892,17.8711,17.8801,684600
2012-08-13,17.8892,17.9027,17.8439,17.8575,862100
2012-08-14,17.8892,17.8892,17.8304,17.8575,1174400
2012-08-15,17.8394,17.8756,17.8349,17.8620,1156000
2012-08-16,17.8575,17.8801,17.8439,17.8665,1178300
2012-08-17,17.8801,17.8982,17.8666,17.8982,826700
2012-08-20,17.9027,17.9027,17.8666,17.8801,737500
2012-08-21,17.8937,17.9118,17.8801,17.8846,1402200
2012-08-22,17.8530,17.8846,17.8439,17.8846,1351800
2012-08-23,17.8892,17.8982,17.8711,17.8892,851000
2012-08-24,17.8892,17.9073,17.8711,17.8982,1326700
2012-08-27,17.9118,17.9389,17.8982,17.9208,1666100
2012-08-28,17.9254,17.9299,17.9118,17.9254,1138900
2012-08-29,17.9389,17.9751,17.9299,17.9751,983600
2012-08-30,17.9570,17.9751,17.9389,17.9751,1276600
2012-08-31,17.9977,18.0068,17.9661,17.9932,1068500
2012-09-04,18.0205,18.0205,17.9705,17.9932,1350100
2012-09-05,18.0068,18.0250,17.9977,18.0159,1046600
2012-09-06,18.0478,18.0705,18.0296,18.0569,1521100
2012-09-07,18.0569,18.1160,18.0569,18.1160,1354800
2012-09-10,18.1160,18.1160,18.0978,18.1023,1012500
2012-09-11,18.1205,18.1342,18.0796,18.0932,1560900
2012-09-12,18.1114,18.1523,18.0932,18.1478,1256400
2012-09-13,18.1114,18.1887,18.1114,18.1615,1627700
2012-09-14,18.1887,18.2069,18.1705,18.1705,1324900
2012-09-17,18.1887,18.2024,18.1432,18.1432,1082700
2012-09-18,18.1524,18.1751,18.1433,18.1705,1394300
2012-09-19,18.1842,18.1978,18.1660,18.1705,1216300
2012-09-20,18.1660,18.1751,18.1433,18.1751,918200
2012-09-21,18.1796,18.1978,18.1433,18.1615,1157400
2012-09-24,18.1660,18.1660,18.0841,18.0841,1657900
2012-09-25,18.1069,18.1387,18.0841,18.1205,2231300
2012-09-26,18.1205,18.1205,18.0523,18.1205,1777700
2012-09-27,18.1342,18.1569,18.1296,18.1387,1273600
2012-09-28,18.1342,18.1433,18.1069,18.1251,1045200
2012-10-01,18.1310,18.1767,18.1082,18.1721,1876900
2012-10-02,18.1584,18.1859,18.1356,18.1859,1031300
2012-10-03,18.1767,18.1996,18.1676,18.1996,778800
2012-10-04,18.2178,18.2361,18.1904,18.2361,1393900
2012-10-05,18.2681,18.2818,18.2498,18.2681,1129100
2012-10-08,18.2681,18.2773,18.2498,18.2590,676900
2012-10-09,18.2681,18.2727,18.2133,18.2178,1771400
2012-10-10,18.2316,18.2544,18.2178,18.2544,915400
2012-10-11,18.2727,18.3230,18.2590,18.3138,2124700
2012-10-12,18.3138,18.3184,18.2864,18.3001,674100
2012-10-15,18.3184,18.3184,18.2635,18.3047,1042100
2012-10-16,18.3047,18.3275,18.3047,18.3275,1465100
2012-10-17,18.3230,18.3595,18.3093,18.3413,780500
2012-10-18,18.3275,18.4007,18.3230,18.3824,4355100
2012-10-19,18.3733,18.3870,18.3138,18.3321,2530600
2012-10-22,18.3047,18.3321,18.2910,18.3001,1237500
2012-10-23,18.2361,18.2818,18.2087,18.2818,1450800
2012-10-24,18.2864,18.2910,18.2453,18.2544,1156500
2012-10-25,18.2635,18.2818,18.2407,18.2453,973700
2012-10-26,18.2544,18.2544,18.2224,18.2498,1369300
2012-10-31,18.2590,18.3230,18.2498,18.3093,1664600
2012-11-01,18.2179,18.2681,18.2087,18.2681,1612200
2012-11-02,18.2681,18.2727,18.2361,18.2544,1122900
2012-11-05,18.2635,18.2635,18.2407,18.2590,839800
2012-11-06,18.2636,18.2773,18.2590,18.2727,843700
2012-11-07,18.2590,18.2681,18.1904,18.2041,1649100
2012-11-08,18.2041,18.2407,18.1356,18.1356,1355800
2012-11-09,18.1356,18.1813,18.1264,18.1493,803000
2012-11-12,18.1584,18.1950,18.1584,18.1904,852200
2012-11-13,18.1721,18.1859,18.1584,18.1630,1322000
2012-11-14,18.1630,18.1813,17.9482,17.9573,3257500
2012-11-15,17.9299,17.9848,17.8385,17.8933,3740100
2012-11-16,17.9071,18.0670,17.8933,18.0579,2159500
2012-11-19,18.0899,18.1401,18.0762,18.1356,1831300
2012-11-20,18.1310,18.1584,18.1127,18.1447,1295400
2012-11-21,18.1539,18.1721,18.1402,18.1402,1105900
2012-11-23,18.1996,18.1996,18.1630,18.1721,612200
2012-11-26,18.1721,18.1996,18.1584,18.1676,1431300
2012-11-27,18.1813,18.2178,18.1813,18.1996,1962700
2012-11-28,18.1950,18.2270,18.1767,18.2178,1672600
2012-11-29,18.2316,18.2498,18.2133,18.2407,1485100
2012-11-30,18.2498,18.2681,18.2270,18.2453,1715800
2012-12-03,18.2609,18.2609,18.1736,18.1920,1502300
2012-12-04,18.2104,18.2287,18.1828,18.2058,1116500
2012-12-05,18.2241,18.2287,18.1966,18.1966,1718600
2012-12-06,18.1782,18.2150,18.1782,18.2012,1645300
2012-12-07,18.2058,18.2241,18.1920,18.2104,798900
2012-12-10,18.2104,18.2196,18.1966,18.1966,1154400
2012-12-11,18.2012,18.2196,18.1966,18.2012,1605500
2012-12-12,18.2150,18.2379,18.2104,18.2287,1089600
2012-12-13,18.2150,18.2379,18.1644,18.1874,1170900
2012-12-14,18.1828,18.1920,18.1461,18.1782,870400
2012-12-17,18.1920,18.2058,18.1552,18.1552,1287700
2012-12-18,18.1782,18.2150,18.1553,18.1966,1546800
2012-12-19,18.2012,18.2471,18.1920,18.2379,2114100
2012-12-20,18.2287,18.2563,18.2242,18.2471,1529800
2012-12-21,18.2196,18.2196,18.1553,18.2104,1921100
2012-12-24,18.1782,18.2195,18.1782,18.2150,493700
2012-12-26,18.2427,18.2519,18.2103,18.2288,1241800
2012-12-27,18.2288,18.2519,18.2150,18.2196,1000700
2012-12-28,18.2196,18.2843,18.2150,18.2658,1358200
2012-12-31,18.2751,18.3213,18.2566,18.3167,1667600
2013-01-02,18.3906,18.4276,18.3675,18.3721,2212100
2013-01-03,18.3768,18.4461,18.3721,18.4184,1948000
2013-01-04,18.4369,18.5016,18.4091,18.5016,1938100
2013-01-07,18.5016,18.5016,18.4554,18.4923,1857000
2013-01-08,18.5016,18.5339,18.4831,18.5062,1342300
2013-01-09,18.5247,18.5617,18.5201,18.5571,1442600
2013-01-10,18.5802,18.5802,18.5524,18.5663,2258300
2013-01-11,18.5802,18.5987,18.5709,18.5894,1505500
2013-01-14,18.5987,18.5987,18.5617,18.5663,1627700
2013-01-15,18.5709,18.5802,18.5524,18.5802,1814400
2013-01-16,18.5802,18.5848,18.5524,18.5617,1500800
2013-01-17,18.5756,18.5987,18.5756,18.5894,1797200
2013-01-18,18.6172,18.6634,18.5940,18.6541,3449200
2013-01-22,18.6588,18.6680,18.6310,18.6541,3029900
2013-01-23,18.6680,18.6680,18.6403,18.6449,2114800
2013-01-24,18.6495,18.6541,18.6079,18.6125,1628500
2013-01-25,18.6310,18.6403,18.5987,18.6403,1700600
2013-01-28,18.6449,18.6449,18.5941,18.6033,1768300
2013-01-29,18.5524,18.6079,18.5524,18.5941,1329300
2013-01-30,18.5940,18.5940,18.5571,18.5617,1864800
2013-01-31,18.5524,18.5709,18.5478,18.5617,1917500
2013-02-01,18.6091,18.6137,18.5673,18.5858,2319400
2013-02-04,18.5812,18.5951,18.5440,18.5626,2172000
2013-02-05,18.5719,18.6091,18.5626,18.5905,1907100
2013-02-06,18.5998,18.6044,18.5812,18.5951,1762900
2013-02-07,18.5998,18.6044,18.5719,18.6044,2274700
2013-02-08,18.6091,18.6184,18.5905,18.6044,3052700
2013-02-11,18.6091,18.6137,18.5859,18.6044,1311100
2013-02-12,18.6184,18.6369,18.6044,18.6277,1411000
2013-02-13,18.6323,18.6462,18.6184,18.6323,1361300
2013-02-14,18.6369,18.6462,18.6277,18.6277,1364500
2013-02-15,18.6416,18.6416,18.6230,18.6369,1067800
2013-02-19,18.6230,18.6555,18.6230,18.6416,1599600
2013-02-20,18.6462,18.6509,18.6230,18.6230,1799800
2013-02-21,18.6369,18.6369,18.5951,18.6230,1391300
2013-02-22,18.6276,18.6416,18.6091,18.6369,1066100
2013-02-25,18.6416,18.6695,18.6369,18.6416,2767800
2013-02-26,18.6602,18.6788,18.6462,18.6788,1765900
2013-02-27,18.6787,18.7020,18.6741,18.6973,1015100
2013-02-28,18.6927,18.7113,18.6602,18.6602,2170500
2013-03-01,18.6648,18.6834,18.6555,18.6834,1176600
2013-03-04,18.6835,18.7021,18.6695,18.6974,1122000
2013-03-05,18.7161,18.7393,18.7114,18.7300,1261000
2013-03-06,18.7440,18.7440,18.7254,18.7347,1148400
2013-03-07,18.7300,18.7440,18.7300,18.7393,1658600
2013-03-08,18.7440,18.7533,18.7393,18.7393,1745200
2013-03-11,18.7580,18.7580,18.7300,18.7580,1103900
2013-03-12,18.7533,18.7626,18.7440,18.7533,1141400
2013-03-13,18.7580,18.7813,18.7533,18.7766,1241100
2013-03-14,18.7673,18.8232,18.7673,18.7999,1606600
2013-03-15,18.7999,18.8185,18.7906,18.8138,1114500
2013-03-18,18.7999,18.8232,18.7673,18.8045,1200800
2013-03-19,18.8138,18.8232,18.7952,18.7999,1378100
2013-03-20,18.8138,18.8371,18.8092,18.8371,1295600
2013-03-21,18.8278,18.8558,18.8138,18.8325,1438400
2013-03-22,18.8511,18.8511,18.8371,18.8418,1630600
2013-03-25,18.8604,18.8651,18.8371,18.8418,1467300
2013-03-26,18.8511,18.8558,18.8418,18.8464,1521600
2013-03-27,18.8371,18.8371,18.7999,18.8092,1726000
2013-03-28,18.8185,18.8790,18.8139,18.8697,2259300
2013-04-01,18.8674,18.8721,18.8347,18.8534,1707700
2013-04-02,18.8814,18.8908,18.8580,18.8768,1440900
2013-04-03,18.8721,18.8814,18.8440,18.8534,1541700
2013-04-04,18.8674,18.8674,18.8393,18.8393,1374100
2013-04-05,18.8113,18.8487,18.7879,18.8487,1372800
2013-04-08,18.8487,18.8534,18.8253,18.8346,1250200
2013-04-09,18.8393,18.8487,18.8253,18.8487,1294000
2013-04-10,18.8440,18.8721,18.8440,18.8580,1531000
2013-04-11,18.8721,18.8954,18.8534,18.8954,1386900
2013-04-12,18.8861,18.9001,18.8721,18.8954,1311500
2013-04-15,18.8955,18.9001,18.8674,18.8674,1289000
2013-04-16,18.9188,18.9282,18.8814,18.9235,1633400
2013-04-17,18.9282,18.9329,18.8955,18.9282,1663600
2013-04-18,18.9376,18.9376,18.9095,18.9376,1639500
2013-04-19,18.9422,18.9890,18.9001,18.9235,3161800
2013-04-22,18.9376,18.9376,18.8627,18.8627,2084600
2013-04-23,18.8955,18.9329,18.8861,18.9235,1827300
2013-04-24,18.9235,18.9469,18.9048,18.9469,1168000
2013-04-25,18.9609,18.9656,18.9422,18.9656,1423100
2013-04-26,18.9656,18.9890,18.9563,18.9890,1039200
2013-04-29,18.9937,19.0545,18.9890,19.0498,1593100
2013-04-30,19.0545,19.0872,19.0498,19.0685,2108300
2013-05-01,19.0887,19.0934,19.0511,19.0558,1884000
2013-05-02,19.0558,19.1404,19.0558,19.1404,1382000
2013-05-03,19.1545,19.1873,19.1451,19.1639,1422900
2013-05-06,19.1733,19.1827,19.1592,19.1733,1586600
2013-05-07,19.1826,19.2531,19.1779,19.2390,1702000
2013-05-08,19.2484,19.2907,19.2437,19.2860,2158600
2013-05-09,19.2954,19.3001,19.2625,19.2766,1634700
2013-05-10,19.2672,19.2860,19.2296,19.2719,2083800
2013-05-13,19.2766,19.2813,19.2296,19.2437,1254300
2013-05-14,19.2343,19.2437,19.1779,19.1873,2621100
2013-05-15,19.1732,19.1967,19.1357,19.1404,2623700
2013-05-16,19.1545,19.1779,19.1404,19.1451,2415700
2013-05-17,19.1779,19.2202,19.1545,19.2202,2067600
2013-05-20,19.2202,19.2390,19.2108,19.2296,1349000
2013-05-21,19.2437,19.2484,19.2249,19.2296,1783500
2013-05-22,19.2484,19.2766,19.1967,19.2061,2350100
2013-05-23,19.1732,19.1732,19.0840,19.1404,3263700
2013-05-24,19.1451,19.2061,19.1263,19.1779,1254000
2013-05-28,19.2296,19.2719,19.1545,19.1545,2445000
2013-05-29,19.1310,19.1545,19.0042,19.0605,3307400
2013-05-30,19.0605,19.1357,19.0511,19.1216,1698000
2013-05-31,19.1357,19.1357,18.9337,18.9431,3532900
2013-06-03,18.9969,19.0110,18.4545,18.7941,7046700
2013-06-04,18.7327,18.8601,18.7280,18.7846,2880300
2013-06-05,18.7422,18.7846,18.6620,18.6715,3353100
2013-06-06,18.6856,18.7705,18.6243,18.7139,4463800
2013-06-07,18.7610,18.8176,18.7610,18.7799,1882100
2013-06-10,18.7846,18.7988,18.7092,18.7186,2936700
2013-06-11,18.6337,18.6384,18.4356,18.4545,6514500
2013-06-12,18.4686,18.5394,18.1527,18.2564,9931000
2013-06-13,18.1574,18.5300,17.9829,18.4828,6354000
2013-06-14,18.4922,18.6762,18.4215,18.6337,2534700
2013-06-17,18.6714,18.7893,18.6431,18.6809,2437300
2013-06-18,18.6714,18.7563,18.6148,18.7233,2715000
2013-06-19,18.6997,18.7422,18.5252,18.5535,3597200
2013-06-20,18.3319,18.3507,18.2375,18.2753,6495900
2013-06-21,18.3177,18.3649,18.1762,18.2423,5472500
2013-06-24,18.0065,18.1479,17.8320,17.9876,6233500
2013-06-25,18.0348,18.1810,17.9593,18.1385,3859000
2013-06-26,18.2281,18.4545,18.2234,18.3649,3403700
2013-06-27,18.4781,18.5535,18.4403,18.4875,1605200
2013-06-28,18.4262,18.5535,18.3790,18.5252,1413600
2013-07-01,18.5290,18.5906,18.5196,18.5243,2007600
2013-07-02,18.5196,18.5764,18.4533,18.4580,2394700
2013-07-03,18.4533,18.4533,18.3775,18.3870,1431500
2013-07-05,18.2354,18.3301,18.2070,18.2212,2519000
2013-07-08,18.2260,18.2875,18.1644,18.2118,3930500
2013-07-09,18.2307,18.2686,18.2023,18.2497,2065400
2013-07-10,18.2686,18.3917,18.2307,18.3302,3178200
2013-07-11,18.4627,18.5148,18.3870,18.4580,1888000
2013-07-12,18.4675,18.5148,18.4296,18.4438,1712800
2013-07-15,18.4438,18.5101,18.4438,18.5101,1093700
2013-07-16,18.4817,18.5054,18.4533,18.4627,2017400
2013-07-17,18.5006,18.5622,18.4911,18.4911,2128900
2013-07-18,18.5148,18.5480,18.4817,18.5006,1542800
2013-07-19,18.4911,18.5953,18.4864,18.5811,2535100
2013-07-22,18.5574,18.5622,18.5148,18.5148,1168400
2013-07-23,18.5290,18.5858,18.5148,18.5622,2366800
2013-07-24,18.5385,18.5480,18.4533,18.4959,1450800
2013-07-25,18.4533,18.4580,18.3633,18.4012,2311700
2013-07-26,18.3822,18.4627,18.3775,18.4391,1488500
2013-07-29,18.4249,18.4343,18.3302,18.3302,2345600
2013-07-30,18.3680,18.3775,18.3254,18.3254,2715400
2013-07-31,18.2733,18.4249,18.2118,18.4249,3155900
2013-08-01,18.4686,18.4686,18.2879,18.3069,3290400
2013-08-02,18.3735,18.3735,18.2927,18.3212,2563500
2013-08-05,18.3212,18.3355,18.2689,18.2927,1775400
2013-08-06,18.2641,18.2927,18.2118,18.2261,2390800
2013-08-07,18.1833,18.2594,18.1405,18.2118,2317900
2013-08-08,18.2546,18.2546,18.1881,18.1976,2653500
2013-08-09,18.1215,18.2356,18.1072,18.2023,1465000
2013-08-12,18.2023,18.2736,18.1928,18.2451,1319300
2013-08-13,18.1976,18.2261,18.1643,18.1785,1674300
2013-08-14,18.1453,18.1976,18.0406,18.0406,2561500
2013-08-15,17.9360,17.9503,17.8790,17.9075,3217100
2013-08-16,17.9123,17.9265,17.7791,17.8172,2889100
2013-08-19,17.7791,17.7981,17.6032,17.6127,3115300
2013-08-20,17.6650,17.7363,17.5604,17.7030,3787500
2013-08-21,17.6507,17.7886,17.5937,17.7078,3590600
2013-08-22,17.7268,17.8552,17.7125,17.8457,2261200
2013-08-23,17.8172,18.0074,17.8172,18.0074,2256100
2013-08-26,18.0169,18.0692,17.9646,17.9646,2087600
2013-08-27,17.8267,17.9836,17.8172,17.9408,1468400
2013-08-28,17.9075,18.0169,17.9075,17.9836,1416300
2013-08-29,17.9360,18.0311,17.9313,17.9931,1519400
2013-08-30,17.9883,18.0501,17.9836,18.0216,2210800
2013-09-03,18.0250,18.0632,17.9486,17.9772,2891300
2013-09-04,17.9295,18.0345,17.9151,18.0250,1968500
2013-09-05,17.9677,18.0250,17.9199,17.9342,2265700
2013-09-06,17.9915,18.0011,17.9295,17.9533,1403800
2013-09-09,17.9677,17.9963,17.9343,17.9820,1687100
2013-09-10,18.0011,18.0250,17.9677,17.9724,3191100
2013-09-11,17.9390,18.0536,17.9295,18.0345,1957600
2013-09-12,18.0106,18.1396,17.9486,17.9486,1457200
2013-09-13,18.0106,18.0106,17.9295,17.9868,986800
2013-09-16,18.0823,18.1157,17.9772,17.9915,3399600
2013-09-17,17.9581,18.0154,17.9581,18.0154,1998300
2013-09-18,17.9915,18.2160,17.9868,18.2064,2128200
2013-09-19,18.2589,18.2828,18.1205,18.1252,1195700
2013-09-20,18.0775,18.1396,18.0632,18.0966,1500800
2013-09-23,18.0584,18.0966,18.0536,18.0775,997800
2013-09-24,18.0918,18.1300,18.0393,18.0918,1216500
2013-09-25,18.0918,18.1443,18.0823,18.1205,1152700
2013-09-26,18.1205,18.1778,18.1061,18.1587,1009800
2013-09-27,18.1539,18.2064,18.0345,18.0727,4611700
2013-09-30,18.0250,18.1539,17.9820,18.1443,2006900
2013-10-01,18.1252,18.1587,18.0724,18.0772,1513300
2013-10-02,18.0676,18.1252,18.0533,18.0820,891100
2013-10-03,18.0916,18.0964,18.0293,18.0533,1410400
2013-10-04,18.0724,18.1012,18.0389,18.0820,1215600
2013-10-07,18.0724,18.0916,18.0197,18.0245,1995800
2013-10-08,18.0245,18.0580,17.9813,17.9909,2023400
2013-10-09,17.9718,18.0101,17.9478,17.9766,1472200
2013-10-10,17.9909,18.0628,17.9861,18.0341,1092800
2013-10-11,18.0389,18.0676,17.9909,18.0628,1427100
